temp_id,id,nmbr_f_,center_x,center_y
125,2416-95-01,0,116.574999999999,20.7708341841235
126,2416-96-00,2,116.625,20.7708341841237
127,2416-96-01,3,116.675000000005,20.7708341841204
128,2416-97-00,545,116.724999999996,20.7708341841233
129,2416-97-01,893,116.775000000005,20.7708341841235
130,2416-98-00,1703,116.824999999999,20.7708341841216
131,2416-98-01,728,116.874999999997,20.7708341841261
132,2416-99-00,36,116.925000000001,20.7708341841262
133,2416-99-01,1,116.974999999999,20.7708341841214
134,2417-90-00,0,117.025000000005,20.7708341841201
135,2417-90-01,0,117.074999999993,20.7708341841207
136,2417-91-00,0,117.125000000005,20.7708341841214
137,2416-95-10,0,116.524999999996,20.8125008516546
138,2416-95-11,0,116.575000000004,20.8125008516552
139,2416-96-10,1,116.624999999996,20.8125008516555
140,2416-96-11,1,116.675000000006,20.8125008516551
141,2416-97-10,4,116.724999999998,20.8125008516554
142,2416-97-11,1,116.775000000005,20.8125008516567
143,2416-98-10,0,116.824999999996,20.8125008516547
144,2416-98-11,0,116.874999999999,20.8125008516488
145,2416-99-10,0,116.925000000001,20.8125008516511
146,2416-99-11,0,116.975,20.8125008516571
147,2417-90-10,0,117.025000000003,20.8125008516568
148,2417-90-11,0,117.074999999995,20.8125008516557
149,2417-91-10,0,117.125000000006,20.8125008516573
150,2516-05-00,0,116.524999999995,20.8541675191822
151,2516-05-01,0,116.575000000002,20.8541675191788
152,2516-06-00,0,116.624999999996,20.8541675191766
153,2516-06-01,0,116.675000000008,20.8541675191798
154,2516-07-00,0,116.724999999996,20.8541675191796
155,2516-07-01,3,116.775000000004,20.8541675191755
156,2516-08-00,0,116.824999999997,20.8541675191777
157,2516-08-01,0,116.874999999996,20.8541675191818
158,2516-09-00,0,116.925000000001,20.8541675191769
159,2516-09-01,0,116.975000000004,20.8541675191759
160,2517-00-00,0,117.024999999999,20.8541675191775
161,2517-00-01,0,117.074999999998,20.8541675191781
162,2517-01-00,0,117.125000000005,20.8541675191791
163,2516-05-11,0,116.575000000001,20.8958341867046
164,2516-06-10,0,116.624999999998,20.8958341867073
165,2516-06-11,0,116.675000000007,20.8958341867046
166,2516-07-10,0,116.724999999997,20.8958341867052
167,2516-07-11,0,116.775000000001,20.8958341867075
168,2516-08-10,0,116.825000000001,20.8958341867061
169,2516-08-11,1,116.874999999997,20.8958341867076
170,2516-09-10,0,116.924999999998,20.8958341867099
171,2516-09-11,0,116.975000000003,20.8958341867057
172,2517-00-10,0,117.025000000002,20.8958341867057
173,2517-00-11,0,117.074999999997,20.8958341867075
174,2516-16-00,0,116.624999999999,20.9375008542177
175,2516-16-01,0,116.675000000005,20.9375008542199
176,2516-17-00,0,116.724999999997,20.937500854217
177,2516-17-01,0,116.775000000004,20.9375008542174
178,2516-18-00,1,116.824999999996,20.9375008542174
179,2516-18-01,2,116.874999999998,20.9375008542116
180,2516-19-00,0,116.925000000001,20.9375008542127
181,2516-19-01,0,116.975,20.9375008542165
182,2517-10-00,0,117.025000000007,20.9375008542182
183,2516-16-11,0,116.675000000004,20.97916752173
184,2516-17-10,0,116.724999999994,20.9791675217284
185,2516-17-11,0,116.775000000008,20.9791675217293
186,2516-18-10,3,116.824999999994,20.9791675217311
187,2516-18-11,0,116.874999999996,20.9791675217327
188,2516-19-10,2,116.925000000003,20.9791675217329
189,2516-19-11,0,116.975000000002,20.9791675217348
190,2520-87-10,0,120.724999999999,21.562500866366
191,2520-87-11,0,120.775,21.5625008663627
192,2520-88-10,0,120.824999999999,21.5625008663662
193,2520-88-11,0,120.875000000002,21.5625008663647
194,2520-89-10,0,120.924999999998,21.5625008663623
195,2520-89-11,0,120.974999999998,21.5625008663656
196,2520-96-01,0,120.675000000003,21.6041675338094
197,2520-97-00,0,120.724999999997,21.6041675338117
198,2520-97-01,0,120.774999999999,21.6041675338121
199,2520-98-00,0,120.825,21.6041675338093
200,2520-98-01,0,120.875,21.6041675338099
201,2520-99-00,0,120.925000000004,21.6041675338156
202,2520-99-01,0,120.974999999997,21.604167533817
203,2521-90-00,0,121.025000000006,21.6041675338133
204,2521-90-01,0,121.074999999997,21.604167533811
205,2521-91-00,0,121.124999999997,21.6041675338116
206,2521-91-01,0,121.175000000004,21.6041675338118
207,2520-96-10,0,120.624999999998,21.6458342012513
208,2520-96-11,8,120.675000000002,21.6458342012507
209,2520-97-10,0,120.724999999999,21.6458342012493
210,2520-97-11,0,120.775,21.645834201252
211,2520-98-10,0,120.825,21.6458342012551
212,2520-98-11,0,120.875,21.6458342012537
213,2520-99-10,0,120.925000000007,21.6458342012512
214,2520-99-11,0,120.974999999992,21.645834201248
215,2521-90-10,0,121.025000000005,21.6458342012449
216,2521-90-11,0,121.075,21.6458342012494
217,2521-91-10,0,121.124999999998,21.6458342012535
218,2521-91-11,0,121.175000000002,21.6458342012521
219,2521-92-10,0,121.225000000002,21.6458342012508
220,2521-92-11,0,121.274999999995,21.6458342012499
221,2521-93-10,0,121.325,21.6458342012493
222,2620-05-01,0,120.574999999997,21.6875008686578
223,2620-06-00,0,120.624999999997,21.6875008686549
224,2620-06-01,0,120.675000000003,21.6875008686547
225,2620-07-00,0,120.724999999996,21.6875008686538
226,2620-07-01,0,120.775000000001,21.68750086865
227,2620-08-00,0,120.825000000002,21.6875008686504
228,2620-08-01,0,120.875,21.6875008686537
229,2620-09-00,0,120.925000000005,21.6875008686536
230,2620-09-01,0,120.97499999999,21.6875008686522
231,2621-00-00,0,121.025000000007,21.6875008686558
232,2621-00-01,0,121.075000000003,21.6875008686569
233,2621-01-00,0,121.124999999998,21.6875008686559
234,2621-01-01,0,121.174999999998,21.6875008686542
235,2621-02-00,0,121.225,21.6875008686496
236,2621-02-01,0,121.274999999999,21.6875008686524
237,2621-03-00,0,121.324999999998,21.6875008686556
238,2621-03-01,0,121.375000000001,21.6875008686565
239,2621-04-00,0,121.425,21.6875008686572
240,2621-04-01,0,121.475,21.6875008686524
241,2621-05-00,0,121.525000000004,21.6875008686506
242,2620-05-11,0,120.574999999997,21.7291675360877
243,2620-06-10,0,120.624999999996,21.7291675360903
244,2620-06-11,0,120.675000000004,21.7291675360917
245,2620-07-10,0,120.724999999995,21.7291675360926
246,2620-07-11,0,120.775000000002,21.7291675360955
247,2620-08-10,0,120.825,21.7291675360944
248,2620-08-11,2,120.875000000001,21.7291675360905
249,2620-09-10,0,120.925000000005,21.7291675360919
250,2620-09-11,0,120.974999999991,21.7291675360945
251,2621-00-10,0,121.02500000001,21.7291675360946
252,2621-00-11,0,121.074999999998,21.7291675360915
253,2621-01-10,0,121.124999999998,21.7291675360878
254,2621-01-11,0,121.175000000001,21.7291675360917
255,2621-02-10,0,121.224999999998,21.7291675360963
256,2621-02-11,0,121.275000000001,21.7291675360934
257,2621-03-10,0,121.324999999998,21.7291675360923
258,2621-03-11,0,121.374999999999,21.7291675360889
259,2621-04-10,0,121.425000000003,21.7291675360893
260,2621-04-11,0,121.474999999996,21.7291675360942
261,2621-05-10,0,121.525000000003,21.7291675360924
262,2621-05-11,2,121.575000000003,21.729167536092
263,2621-06-10,16,121.624999999995,21.7291675360896
264,2621-06-11,0,121.675000000001,21.7291675360873
265,2620-15-00,0,120.525000000005,21.7708342035018
266,2620-15-01,0,120.574999999996,21.7708342034991
267,2620-16-00,27,120.625000000001,21.7708342035001
268,2620-16-01,5,120.675000000002,21.7708342035011
269,2620-17-00,0,120.724999999999,21.7708342035025
270,2620-17-01,53,120.774999999999,21.7708342035012
271,2620-18-00,2,120.824999999998,21.7708342034974
272,2620-18-01,0,120.875000000002,21.7708342035005
273,2620-19-00,0,120.925000000005,21.7708342034998
274,2620-19-01,0,120.974999999992,21.7708342034985
275,2621-10-00,39,121.025000000008,21.7708342034983
276,2621-10-01,0,121.074999999997,21.7708342034986
277,2621-11-00,0,121.124999999999,21.7708342035019
278,2621-11-01,0,121.175000000002,21.7708342035005
279,2621-12-00,0,121.224999999998,21.7708342034979
280,2621-12-01,0,121.275000000001,21.7708342035007
281,2621-13-00,0,121.324999999999,21.7708342035026
282,2621-13-01,0,121.374999999996,21.7708342035033
283,2621-14-00,0,121.425000000007,21.7708342035031
284,2621-14-01,0,121.474999999995,21.7708342035011
285,2621-15-00,0,121.525000000002,21.7708342035009
286,2621-15-01,0,121.575000000002,21.7708342034989
287,2621-16-00,32,121.624999999995,21.7708342034995
288,2621-16-01,0,121.675000000002,21.7708342035033
289,2621-17-00,0,121.725000000002,21.7708342035018
290,2621-17-01,0,121.774999999999,21.7708342034997
291,2620-14-11,0,120.474999999996,21.8125008709135
292,2620-15-10,0,120.525000000006,21.8125008709165
293,2620-15-11,0,120.574999999996,21.8125008709207
294,2620-16-10,17,120.624999999998,21.8125008709167
295,2620-16-11,18,120.675000000002,21.8125008709124
296,2620-17-10,26,120.725000000001,21.812500870913
297,2620-17-11,20,120.774999999998,21.8125008709155
298,2620-18-10,30,120.825,21.812500870919
299,2620-18-11,21,120.875000000001,21.8125008709167
300,2620-19-10,23,120.925000000002,21.8125008709144
301,2620-19-11,17,120.974999999994,21.8125008709151
302,2621-10-10,0,121.025000000007,21.8125008709163
303,2621-10-11,1,121.075,21.812500870917
304,2621-11-10,0,121.124999999998,21.8125008709155
305,2621-11-11,0,121.175000000001,21.8125008709153
306,2621-12-10,0,121.224999999999,21.8125008709171
307,2621-12-11,0,121.275000000003,21.8125008709163
308,2621-13-10,0,121.324999999998,21.8125008709148
309,2621-13-11,0,121.374999999999,21.8125008709163
310,2621-14-10,0,121.425000000003,21.8125008709154
311,2621-14-11,0,121.474999999996,21.8125008709135
312,2621-15-10,0,121.525000000001,21.8125008709126
313,2621-15-11,41,121.575000000003,21.8125008709147
314,2621-16-10,16,121.624999999995,21.8125008709158
315,2621-16-11,0,121.675000000003,21.812500870913
316,2621-17-10,0,121.724999999999,21.8125008709122
317,2621-17-11,0,121.775000000002,21.8125008709147
318,2620-24-01,0,120.474999999996,21.8541675383098
319,2620-25-00,0,120.525000000008,21.8541675383083
320,2620-25-01,3,120.574999999998,21.8541675383085
321,2620-26-00,20,120.624999999996,21.8541675383129
322,2620-26-01,32,120.675,21.8541675383129
323,2620-27-00,17,120.725000000001,21.8541675383098
324,2620-27-01,30,120.775000000001,21.8541675383096
325,2620-28-00,36,120.825000000001,21.8541675383104
326,2620-28-01,23,120.874999999999,21.8541675383114
327,2620-29-00,28,120.925000000001,21.8541675383103
328,2620-29-01,25,120.974999999996,21.8541675383101
329,2621-20-00,1,121.025000000007,21.8541675383106
330,2621-20-01,0,121.074999999998,21.8541675383086
331,2621-21-00,0,121.125,21.8541675383101
332,2621-21-01,3,121.175000000001,21.8541675383117
333,2621-22-00,2,121.224999999999,21.8541675383099
334,2621-22-01,0,121.275000000001,21.854167538309
335,2621-23-00,0,121.324999999999,21.8541675383094
336,2621-23-01,0,121.374999999998,21.854167538308
337,2621-24-00,0,121.425000000003,21.8541675383084
338,2621-24-01,0,121.474999999997,21.8541675383117
339,2621-25-00,0,121.525000000002,21.8541675383153
340,2621-25-01,40,121.575000000004,21.8541675383149
341,2621-26-00,16,121.624999999994,21.8541675383137
342,2621-26-01,0,121.675000000003,21.854167538315
343,2621-27-00,0,121.724999999997,21.8541675383131
344,2621-27-01,0,121.775000000006,21.8541675383124
345,2621-28-00,0,121.824999999996,21.8541675383112
346,2620-24-10,0,120.424999999999,21.8958342057215
347,2620-24-11,1,120.474999999993,21.8958342057206
348,2620-25-10,0,120.525000000008,21.895834205719
349,2620-25-11,25,120.574999999998,21.8958342057183
350,2620-26-10,24,120.625,21.8958342057176
351,2620-26-11,47,120.674999999998,21.8958342057191
352,2620-27-10,35,120.725000000001,21.8958342057205
353,2620-27-11,45,120.775,21.8958342057202
354,2620-28-10,2920,120.825,21.8958342057174
356,2620-29-10,80,120.925,21.8958342057206
357,2620-29-11,40,120.974999999998,21.8958342057216
358,2621-20-10,12,121.025000000003,21.8958342057199
359,2621-20-11,0,121.074999999998,21.895834205718
360,2621-21-10,0,121.125000000003,21.89583420572
361,2621-21-11,0,121.174999999998,21.8958342057188
362,2621-22-10,0,121.224999999999,21.8958342057176
363,2621-22-11,0,121.275000000003,21.8958342057204
364,2621-23-10,0,121.324999999998,21.8958342057209
365,2621-23-11,0,121.374999999998,21.8958342057205
366,2621-24-10,0,121.425000000004,21.8958342057201
367,2621-24-11,0,121.474999999997,21.8958342057173
368,2621-25-10,0,121.525000000006,21.8958342057174
369,2621-25-11,33,121.574999999999,21.8958342057161
370,2621-26-10,8,121.624999999998,21.8958342057158
371,2621-26-11,0,121.675000000002,21.8958342057177
372,2621-27-10,0,121.724999999998,21.8958342057201
373,2621-27-11,0,121.775000000003,21.8958342057193
374,2621-28-10,0,121.824999999999,21.89583420572
375,2620-33-01,0,120.375,21.9375008731033
376,2620-34-00,3,120.425000000002,21.9375008731032
377,2620-34-01,0,120.474999999991,21.9375008731059
378,2620-35-00,0,120.525000000008,21.9375008731055
379,2620-35-01,1,120.574999999997,21.9375008731052
380,2620-36-00,22,120.625,21.9375008731054
381,2620-36-01,43,120.674999999998,21.9375008731052
385,2620-38-01,504,120.875000000003,21.9375008731061
386,2620-39-00,121,120.925000000002,21.9375008731079
387,2620-39-01,42,120.974999999994,21.9375008731051
388,2621-30-00,33,121.025000000003,21.9375008731029
389,2621-30-01,13,121.075000000001,21.9375008731077
390,2621-31-00,5,121.124999999999,21.9375008731047
391,2621-31-01,0,121.175000000002,21.9375008731054
392,2621-32-00,272,121.224999999997,21.9375008731084
393,2621-32-01,0,121.275000000003,21.9375008731036
394,2621-33-00,0,121.324999999999,21.9375008731042
395,2621-33-01,0,121.374999999998,21.9375008731068
396,2621-34-00,0,121.425000000001,21.9375008731056
397,2621-34-01,0,121.474999999998,21.9375008731069
398,2621-35-00,16,121.525000000006,21.9375008731077
399,2621-35-01,135,121.574999999999,21.9375008731093
400,2621-36-00,374,121.624999999996,21.9375008731083
401,2621-36-01,1,121.675000000001,21.9375008731041
402,2621-37-00,0,121.725,21.9375008731034
403,2621-37-01,0,121.775000000003,21.9375008731062
404,2621-38-00,0,121.824999999999,21.9375008731055
405,2620-33-11,0,120.374999999996,21.9791675404976
406,2620-34-10,1,120.425000000005,21.9791675404967
407,2620-34-11,35,120.474999999991,21.9791675404975
408,2620-35-10,0,120.525000000007,21.9791675404977
409,2620-35-11,32,120.574999999997,21.9791675404969
410,2620-36-10,37,120.625,21.9791675404959
411,2620-36-11,868,120.675,21.9791675404972
415,2620-38-11,818,120.875000000004,21.9791675404967
416,2620-39-10,24,120.925,21.979167540494
417,2620-39-11,56,120.974999999994,21.9791675404947
418,2621-30-10,3,121.025000000004,21.9791675404972
419,2621-30-11,12,121.075000000004,21.9791675404961
420,2621-31-10,12,121.124999999994,21.9791675404964
421,2621-31-11,22,121.175000000006,21.9791675404943
422,2621-32-10,2,121.224999999997,21.9791675404953
423,2621-32-11,7,121.275000000002,21.9791675404987
424,2621-33-10,28,121.324999999998,21.9791675404956
425,2621-33-11,2,121.374999999998,21.9791675404917
426,2621-34-10,1,121.425000000001,21.9791675404922
427,2621-34-11,116,121.475000000002,21.9791675404945
428,2621-35-10,70,121.525000000003,21.9791675404951
429,2621-35-11,255,121.575,21.9791675404918
430,2621-36-10,40,121.624999999995,21.9791675404922
431,2621-36-11,1,121.675,21.9791675404937
432,2621-37-10,7,121.725000000002,21.979167540495
433,2621-37-11,0,121.775000000004,21.9791675404952
434,2621-38-10,1,121.824999999996,21.979167540494
435,2620-43-00,0,120.325000000003,22.0208342078815
436,2620-43-01,0,120.374999999997,22.0208342078843
437,2620-44-00,3,120.425000000005,22.0208342078858
438,2620-44-01,2,120.474999999994,22.0208342078863
439,2620-45-00,22,120.525000000006,22.0208342078869
440,2620-45-01,2,120.574999999995,22.0208342078854
441,2620-46-00,49,120.624999999998,22.0208342078838
442,2620-46-01,2294,120.675000000005,22.0208342078861
444,2620-47-01,3041,120.775000000001,22.0208342078896
446,2620-48-01,2078,120.875000000002,22.0208342078844
447,2620-49-00,33,120.925,22.0208342078854
448,2620-49-01,12,120.974999999995,22.020834207886
449,2621-40-00,2,121.025000000004,22.0208342078848
450,2621-40-01,6,121.075000000004,22.0208342078857
451,2621-41-00,44,121.124999999996,22.0208342078874
452,2621-41-01,71,121.175000000002,22.0208342078878
453,2621-42-00,4,121.225000000001,22.0208342078876
454,2621-42-01,27,121.275000000001,22.0208342078882
455,2621-43-00,12,121.324999999995,22.0208342078885
456,2621-43-01,21,121.374999999999,22.0208342078908
457,2621-44-00,159,121.425000000001,22.0208342078911
458,2621-44-01,293,121.475000000001,22.0208342078883
459,2621-45-00,2873,121.525000000001,22.020834207885
461,2621-46-00,7,121.624999999995,22.0208342078894
462,2621-46-01,13,121.675000000002,22.0208342078899
463,2621-47-00,0,121.725000000001,22.0208342078892
464,2621-47-01,0,121.775000000002,22.020834207886
465,2621-48-00,11,121.824999999998,22.0208342078877
466,2620-42-11,0,120.274999999997,22.0625008752558
467,2620-43-10,1,120.325000000004,22.0625008752538
468,2620-43-11,0,120.375,22.0625008752553
469,2620-44-10,0,120.425000000003,22.0625008752556
470,2620-44-11,273,120.474999999994,22.062500875254
471,2620-45-10,17,120.525000000007,22.0625008752547
472,2620-45-11,9,120.574999999996,22.0625008752581
473,2620-46-10,9,120.624999999995,22.0625008752568
474,2620-46-11,3619,120.675000000005,22.0625008752517
476,2620-47-11,2083,120.774999999999,22.0625008752504
479,2620-49-10,71,120.925000000001,22.0625008752547
480,2620-49-11,14,120.974999999993,22.0625008752528
481,2621-40-10,8,121.025000000007,22.0625008752544
482,2621-40-11,0,121.075,22.0625008752521
483,2621-41-10,4,121.125000000002,22.0625008752526
484,2621-41-11,0,121.174999999999,22.0625008752558
485,2621-42-10,0,121.225,22.062500875252
486,2621-42-11,0,121.275000000002,22.0625008752508
487,2621-43-10,2,121.324999999999,22.0625008752544
488,2621-43-11,7,121.374999999997,22.0625008752533
489,2621-44-10,84,121.425000000001,22.0625008752514
490,2621-44-11,326,121.475,22.0625008752536
492,2621-45-11,3200,121.575000000001,22.0625008752528
493,2621-46-10,1,121.624999999996,22.0625008752509
494,2621-46-11,5,121.675000000003,22.0625008752525
495,2621-47-10,0,121.724999999998,22.062500875252
496,2621-47-11,0,121.775000000002,22.0625008752531
497,2621-48-10,1,121.825,22.0625008752536
498,2620-52-00,0,120.224999999997,22.1041675426387
499,2620-52-01,0,120.274999999996,22.1041675426382
500,2620-53-00,0,120.325000000006,22.1041675426416
501,2620-53-01,0,120.374999999998,22.1041675426391
502,2620-54-00,0,120.425000000003,22.1041675426356
503,2620-54-01,0,120.474999999994,22.1041675426367
504,2620-55-00,1,120.525000000009,22.1041675426373
505,2620-55-01,1,120.574999999998,22.1041675426369
506,2620-56-00,8,120.624999999995,22.1041675426399
507,2620-56-01,29,120.675000000001,22.1041675426402
508,2620-57-00,2505,120.724999999999,22.1041675426383
509,2620-57-01,1874,120.775000000001,22.1041675426415
512,2620-59-00,18,120.924999999997,22.1041675426382
513,2620-59-01,15,120.974999999997,22.1041675426399
514,2621-50-00,2,121.025000000004,22.104167542639
515,2621-50-01,3,121.075,22.104167542638
516,2621-51-00,6,121.125000000002,22.104167542637
517,2621-51-01,1,121.175000000003,22.1041675426372
518,2621-52-00,0,121.224999999996,22.1041675426401
519,2621-52-01,0,121.275000000004,22.104167542639
520,2621-53-00,0,121.324999999997,22.1041675426361
521,2621-53-01,1,121.374999999999,22.1041675426378
522,2621-54-00,71,121.425000000001,22.1041675426409
523,2621-54-01,130,121.474999999999,22.1041675426374
524,2621-55-00,172,121.525000000003,22.1041675426352
525,2621-55-01,547,121.575000000002,22.1041675426403
526,2621-56-00,188,121.624999999997,22.1041675426448
527,2621-56-01,7,121.675000000001,22.1041675426427
528,2621-57-00,0,121.725,22.1041675426426
529,2621-57-01,0,121.775,22.1041675426402
530,2621-58-00,0,121.825,22.1041675426365
531,2620-52-10,0,120.224999999995,22.1458342099992
532,2620-52-11,3,120.275,22.1458342100011
533,2620-53-10,0,120.325000000004,22.1458342099996
534,2620-53-11,16,120.374999999997,22.1458342100002
535,2620-54-10,0,120.425000000002,22.145834210003
536,2620-54-11,1,120.474999999995,22.1458342100029
537,2620-55-10,1,120.525000000008,22.145834210003
538,2620-55-11,5,120.574999999997,22.1458342100025
539,2620-56-10,19,120.624999999996,22.1458342100004
540,2620-56-11,311,120.675,22.1458342100004
541,2620-57-10,3875,120.724999999999,22.1458342100008
542,2620-57-11,3859,120.775000000003,22.1458342099993
543,2620-58-10,2168,120.824999999997,22.1458342099983
544,2620-58-11,1405,120.875000000005,22.1458342099995
545,2620-59-10,22,120.924999999998,22.1458342100024
546,2620-59-11,9,120.974999999996,22.1458342100011
547,2621-50-10,9,121.025000000004,22.1458342100021
548,2621-50-11,8,121.075000000002,22.145834210006
549,2621-51-10,6,121.124999999996,22.1458342100034
550,2621-51-11,8,121.175000000003,22.1458342099976
551,2621-52-10,0,121.225000000001,22.1458342100006
552,2621-52-11,0,121.275000000001,22.1458342100043
553,2621-53-10,0,121.324999999996,22.1458342100029
554,2621-53-11,1,121.374999999999,22.1458342100003
555,2621-54-10,85,121.425000000003,22.1458342100003
556,2621-54-11,101,121.474999999998,22.1458342100049
557,2621-55-10,85,121.525000000003,22.1458342100064
558,2621-55-11,73,121.575000000004,22.1458342100043
559,2621-56-10,0,121.624999999996,22.1458342100005
